Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jesus Lopez",,0.0366,0.0749,0.0206,6.41583,0.5415,0.0975,0,0,,1,4.759,1.1425,0.7537,0.71287,0.183333,0.6738,0.0153,0.0481,0.5699,5.1291,6.0642,0.8458,1.65,0.119752,0.141584,-0.021832317113876343,0.283,1.8163,0.292085,0.681314,0.377005,,6.54437,-0.0238805,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jesus Lopez","sa3021485",806882
"Christian Rodriguez","NYM",0.0404,0.0613,0.0061,6.10398,0.8755,0.0265,0,0,,1,4.808,1.0864,0.7214,0.67822,0.158222,0.7893,0.0255,0.0477,0.6197,5.5773,7.1037,0.785126,1.424,0.128889,0.164164,-0.03527455031871796,0.273583,1.8757,0.290684,0.697804,0.412072,,6.46363,-0.0238992,-0.0496488,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Christian Rodriguez","sa3022360",815184
"Cesar Rojas","WSN",0.034,0.0755,0.0174,6.43995,0.61,0.083,0,0,,1,4.825,1.1224,0.7583,0.71555,0.166889,0.7739,0.0176,0.055,0.5936,5.3424,6.9651,0.767024,1.502,0.123026,0.160394,-0.03736788034439087,0.280874,1.8963,0.295311,0.684447,0.403444,,6.60419,-0.0239095,-0.0456797,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cesar Rojas","sa3019244",700291
"Ryan Minckler","WSN",0.0369,0.061,0,6.34644,1,0,0,0,,1,4.873,1.0838,0.7486,0.70516,0.153222,0.8749,0.0296,0.05,0.6474,5.8266,7.8741,0.73997,1.379,0.132855,0.17954,-0.04668581485748291,0.274512,1.9587,0.295658,0.69379,0.411869,,6.60693,-0.0239393,-0.0456797,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ryan Minckler","sa3038123",828514
"Cole Zaffiro","NYY",0.0399,0.058,0,6.32061,1,0,0,0,,1,4.822,1.1081,0.7434,0.70229,0.180444,0.7585,0.0293,0.0473,0.637,5.733,6.8265,0.839815,1.624,0.132103,0.1573,-0.025197014212608337,0.275908,1.8666,0.290005,0.69592,0.382077,,6.62431,-0.0239559,-0.0500229,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cole Zaffiro","sa3066024",813866
"Jose Meneses","MIL",0.0389,0.059,0,6.10155,1,0,0,0,,1,4.883,1.0764,0.7225,0.67795,0.144111,0.8879,0.0296,0.0521,0.6386,5.7474,7.9911,0.719225,1.297,0.13078,0.181835,-0.05105467140674591,0.27299,1.9643,0.295001,0.70455,0.426469,,6.55138,-0.0239611,-0.0468441,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose Meneses","sa3019158",800427
"Scarlyn Lebron",,0.0388,0.0591,0,6.35265,1,0,0,0,,1,4.812,1.1231,0.748,0.70585,0.167556,0.7527,0.0292,0.0519,0.5877,5.2893,6.7743,0.780789,1.508,0.122132,0.156421,-0.03428927809000015,0.280257,1.8758,0.29382,0.687171,0.396002,,6.55176,-0.0239611,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Scarlyn Lebron","sa3016277",700277
"Francisco Frias","HOU",0.0393,0.0586,0,6.41619,1,0,0,0,,1,4.78,1.1052,0.7531,0.71291,0.182444,0.7318,0.029,0.0551,0.6514,5.8626,6.5862,0.890134,1.642,0.136276,0.153096,-0.016820073127746582,0.276777,1.837,0.29208,0.685328,0.371453,,6.56481,-0.0239703,-0.0484269,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Francisco Frias","sa3022278",814374
"Giovanni Vargas","STL",0.0385,0.0595,0,6.13836,1,0,0,0,,1,4.801,1.1117,0.7246,0.68204,0.155556,0.7566,0.0291,0.0471,0.5955,5.3595,6.8094,0.787074,1.4,0.124037,0.157592,-0.03355550765991211,0.278113,1.8683,0.294539,0.692932,0.402677,,6.37746,-0.0239925,-0.0484393,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Giovanni Vargas","sa3021515",808133
"Emerson Talavera",,0.0387,0.0592,0,6.38793,1,0,0,0,,1,4.776,1.1389,0.7503,0.70977,0.179556,0.6914,0.029,0.0493,0.568,5.112,6.2226,0.821522,1.616,0.118928,0.144765,-0.025837518274784088,0.282234,1.8303,0.291794,0.684011,0.373009,,6.55546,-0.0240015,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Emerson Talavera","sa3016005",695360
"Yeury Tatiz","SEA",0.0405,0.0575,0,5.84577,1,0,0,0,,1,4.776,1.0824,0.6937,0.64953,0.147111,0.7443,0.029,0.0631,0.6255,5.6295,6.6987,0.840387,1.324,0.130967,0.155842,-0.024874374270439148,0.272741,1.8267,0.292645,0.699061,0.435959,,6.21878,-0.0240091,-0.0554623,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yeury Tatiz","sa3005812",677650
"Osbriel Mogollon",,0.0392,0.0588,0,6.21612,1,0,0,0,,1,4.888,1.1108,0.7354,0.69068,0.144,0.8567,0.0297,0.0556,0.5925,5.3325,7.7103,0.691607,1.296,0.121215,0.175266,-0.054050736129283905,0.279397,1.9675,0.298469,0.697718,0.427572,,6.55904,-0.0240406,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Osbriel Mogollon","sa3019150",800304
"Jeison Pena",,0.0387,0.0592,0,6.36885,1,0,0,0,,1,4.833,1.1249,0.7508,0.70765,0.162333,0.7736,0.0293,0.0567,0.5866,5.2794,6.9624,0.758273,1.461,0.121374,0.160066,-0.03869231790304184,0.281035,1.8985,0.295831,0.686738,0.409009,,6.56317,-0.0240857,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jeison Pena","sa3015403",695972
"Miguel Valdez",,0.0393,0.0586,0,6.21783,1,0,0,0,,1,4.803,1.1126,0.7338,0.69087,0.163778,0.7651,0.0291,0.0493,0.6006,5.4054,6.8859,0.784995,1.474,0.125047,0.159296,-0.03424942493438721,0.278945,1.8777,0.294279,0.693941,0.410779,,6.50625,-0.0240882,-0.0496442,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Miguel Valdez","sa3021025",808895
"Aaron Cohn",,0.0385,0.0595,0,6.46074,1,0,0,0,,1,4.778,1.1652,0.7588,0.71786,0.180222,0.6725,0.029,0.048,0.5379,4.8411,6.0525,0.799851,1.622,0.112578,0.140749,-0.028170794248580933,0.287172,1.8377,0.294958,0.680527,0.380009,,6.56373,-0.0240917,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Aaron Cohn","sa3017210",703110
"Sean Heppner","CLE",0.0377,0.0602,0,6.27309,1,0,0,0,,1,4.847,1.1255,0.7425,0.69701,0.149556,0.7932,0.0294,0.0641,0.5906,5.3154,7.1388,0.744579,1.346,0.121849,0.163648,-0.04179905354976654,0.282101,1.9187,0.300333,0.688109,0.450055,,6.47006,-0.024106,-0.0495909,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Sean Heppner","sa3025375",692174
"Andrew Carson",,0.0384,0.0595,0,6.46461,1,0,0,0,,1,4.826,1.1353,0.76,0.71829,0.170556,0.76,0.0293,0.0452,0.5997,5.3973,6.84,0.789079,1.535,0.124264,0.15748,-0.03321591019630432,0.282357,1.8953,0.296795,0.685352,0.387994,,6.56856,-0.0241445,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Andrew Carson","sa3067454",802539
"Brennan Malone",,0.0384,0.0595,0,6.45642,1,0,0,0,,1,4.833,1.136,0.7596,0.71738,0.167333,0.7602,0.0293,0.0554,0.5928,5.3352,6.8418,0.779795,1.506,0.122657,0.157294,-0.03463687002658844,0.28277,1.8962,0.297386,0.683902,0.397005,,6.57167,-0.0241784,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brennan Malone","sa3011741",683005
"Zack Austin","ATL",0.0404,0.0576,0,6.2901,1,0,0,0,,1,4.888,1.1104,0.7448,0.6989,0.139667,0.87,0.0297,0.0573,0.654,5.886,7.83,0.751724,1.257,0.133797,0.177987,-0.044189855456352234,0.280354,1.9804,0.306512,0.692265,0.455953,,6.4247,-0.0241796,-0.0456763,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Zack Austin","sa3022910",813186
"Braden Quinn",,0.0391,0.0588,0,6.25374,1,0,0,0,,1,4.845,1.1345,0.7384,0.69486,0.155111,0.7886,0.0294,0.0468,0.5428,4.8852,7.0974,0.688308,1.396,0.112033,0.162766,-0.050732724368572235,0.282946,1.9231,0.295737,0.694454,0.409011,,6.57218,-0.024184,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Braden Quinn","sa3025523",808837
"Ryan Smith","HOU",0.0392,0.0587,0,6.42546,1,0,0,0,,1,4.815,1.1142,0.7565,0.71394,0.170444,0.7759,0.0292,0.052,0.6246,5.6214,6.9831,0.805001,1.534,0.12972,0.161142,-0.031422629952430725,0.279451,1.8901,0.295658,0.686416,0.404586,,6.58541,-0.0241859,-0.0484173,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ryan Smith","sa3042632",823193
"Miguel Mesa","BAL",0.0398,0.0582,0,6.4368,1,0,0,0,,1,4.836,1.1345,0.7584,0.7152,0.167889,0.7752,0.0293,0.0514,0.6263,5.6367,6.9768,0.807921,1.511,0.129508,0.160298,-0.03078991174697876,0.28296,1.9097,0.300637,0.687485,0.413871,,6.54489,-0.0241929,-0.0495869,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Miguel Mesa","sa3019066",800477
"Franklin Marquez",,0.0391,0.0588,0,6.22449,1,0,0,0,,1,4.895,1.1227,0.7372,0.69161,0.140778,0.8642,0.0297,0.0493,0.5653,5.0877,7.7778,0.654131,1.267,0.115485,0.176547,-0.06106231361627579,0.281979,1.9869,0.299785,0.69823,0.440004,,6.57515,-0.0242163,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Franklin Marquez","sa3015305",692452
"Angel Gonzalez",,0.039,0.0589,0,6.29451,1,0,0,0,,1,4.869,1.0449,0.7406,0.69939,0.160556,0.8643,0.0295,0.0724,0.7286,6.5574,7.7787,0.842994,1.445,0.149641,0.177511,-0.027870193123817444,0.265722,1.9092,0.290602,0.693769,0.377982,,6.57526,-0.0242176,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Angel Gonzalez","sa3015160",694261
"Dionys Rodriguez",,0.038,0.0645,0.006,6.34941,0.8475,0.0325,0,0,,1,4.723,1.1346,0.7442,0.70549,0.193556,0.6241,0.0241,0.0562,0.5513,4.9617,5.6169,0.883352,1.742,0.116727,0.132141,-0.015413939952850342,0.280654,1.7587,0.285351,0.681915,0.347005,,6.58966,-0.0243746,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dionys Rodriguez","sa3005877",681051
"Juan Abreu","WSN",0.0366,0.0613,0,6.46362,1,0,0,0,,1,4.84,1.1183,0.7602,0.71818,0.167444,0.8019,0.0294,0.0441,0.5982,5.3838,7.2171,0.745978,1.507,0.123595,0.165682,-0.042086780071258545,0.279995,1.9202,0.294532,0.68811,0.389822,,6.65351,-0.0244468,-0.0456797,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Juan Abreu","sa3017200",693791
"Dallas Woolfolk",,0.0385,0.0595,0,6.46893,1,0,0,0,,1,4.78,1.148,0.7587,0.71877,0.184111,0.6811,0.029,0.0526,0.5662,5.0958,6.1299,0.831302,1.657,0.118452,0.14249,-0.024037659168243408,0.283716,1.8291,0.292443,0.6812,0.364001,,6.59728,-0.0244578,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dallas Woolfolk","sa3007771",663762
"Will Stevens",,0.0385,0.0594,0,6.40413,1,0,0,0,,1,4.88,1.1229,0.7565,0.71157,0.151556,0.8427,0.0296,0.0507,0.5927,5.3343,7.5843,0.703335,1.364,0.121455,0.172684,-0.05122949928045273,0.281669,1.9656,0.299581,0.689566,0.432995,,6.60016,-0.0244891,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Will Stevens","sa3023001",689237
"Gustavo Del Pozo",,0.0384,0.0596,0,6.48126,1,0,0,0,,1,4.831,1.1275,0.7614,0.72014,0.172444,0.7606,0.0293,0.0543,0.6076,5.4684,6.8454,0.798843,1.552,0.125771,0.157442,-0.0316704660654068,0.280745,1.8881,0.29513,0.684226,0.380997,,6.60641,-0.0245574,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Gustavo Del Pozo","sa3009745",684124
"David Rodriguez","KCR",0.0363,0.0737,0.0177,6.59691,0.5877,0.0877,0,0,,1,4.877,1.1793,0.7768,0.73299,0.155778,0.7847,0.0172,0.0478,0.5047,4.5423,7.0623,0.643176,1.402,0.103486,0.160898,-0.05741233378648758,0.291581,1.964,0.302457,0.679989,0.406962,,6.64835,-0.024593,-0.0449114,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"David Rodriguez","sa3018810",703330
"Kenyi Perez","CHC",0.0399,0.058,0,6.11118,1,0,0,0,,1,4.916,0.9942,0.723,0.67902,0.137778,0.9865,0.0298,0.0786,0.8069,7.2621,8.8785,0.817942,1.24,0.164138,0.200671,-0.03653377294540405,0.258173,1.9807,0.294686,0.703486,0.422396,,6.50775,-0.0246543,-0.0476382,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kenyi Perez","sa3016008",695990
"Jordan Powell",,0.0384,0.0596,0,6.47676,1,0,0,0,,1,4.869,1.1132,0.7622,0.71964,0.163222,0.8255,0.0295,0.0503,0.6333,5.6997,7.4295,0.767171,1.469,0.130068,0.169542,-0.03947421908378601,0.278774,1.9387,0.297177,0.687936,0.397006,,6.61783,-0.0246818,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jordan Powell","sa3023534",679626
"Jean Calderon",,0.0385,0.0594,0,6.4287,1,0,0,0,,1,4.866,1.1087,0.7574,0.7143,0.160444,0.829,0.0295,0.0525,0.6229,5.6061,7.461,0.751387,1.444,0.128011,0.170366,-0.04235510528087616,0.278253,1.9377,0.296223,0.688994,0.404993,,6.61961,-0.0247013,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jean Calderon","sa3017731",703300
"Carlos Martinez","LAD",0.0407,0.0572,0,6.63408,1,0,0,0,,1,4.852,1.1085,0.7783,0.73712,0.188778,0.8157,0.0294,0.047,0.6589,5.9301,7.3413,0.807773,1.699,0.1358,0.168116,-0.03231656551361084,0.277868,1.9242,0.292754,0.690338,0.380526,,6.85955,-0.0247162,-0.0461378,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Carlos Martinez","sa3015423",691546
"Nelfri Payano","CIN",0.0371,0.0608,0,6.7635,1,0,0,0,,1,4.921,1.1195,0.7951,0.7515,0.179333,0.877,0.0299,0.0544,0.6533,5.8797,7.893,0.744926,1.614,0.132758,0.178216,-0.04545822739601135,0.280605,1.9965,0.297807,0.68831,0.412435,,6.95407,-0.0247445,-0.0417617,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Nelfri Payano","sa3019260",800152
"Noah Takacs","PIT",0.0375,0.0605,0,6.54597,1,0,0,0,,1,4.861,1.1583,0.77,0.72733,0.159889,0.77,0.0295,0.0551,0.5492,4.9428,6.93,0.713247,1.439,0.112981,0.158404,-0.0454227551817894,0.286999,1.9283,0.300111,0.679572,0.39859,,6.59059,-0.0247468,-0.0442778,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Noah Takacs","sa3023612",692176
"Jordan Valenzuela","SDP",0.0392,0.0587,0,6.2226,1,0,0,0,,1,4.878,1.0852,0.7365,0.6914,0.148111,0.8778,0.0296,0.0553,0.6341,5.7069,7.9002,0.722374,1.333,0.129992,0.179951,-0.04995898902416229,0.275089,1.963,0.296295,0.698604,0.438866,,6.59168,-0.0250299,-0.0496442,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jordan Valenzuela","sa3021820",814227
"Gregori Ramirez","ARI",0.0394,0.0585,0,6.43122,1,0,0,0,,1,4.854,1.1221,0.7572,0.71458,0.151333,0.808,0.0295,0.049,0.6411,5.7699,7.272,0.793441,1.362,0.132077,0.166461,-0.03438401222229004,0.280736,1.9301,0.302932,0.68262,0.39988,,6.39127,-0.0250558,-0.0452986,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Gregori Ramirez","sa3020412",806646
"Quinn Gudaitis",,0.0383,0.0596,0,6.47415,1,0,0,0,,1,4.857,1.1375,0.7628,0.71935,0.163111,0.7746,0.0295,0.0682,0.5651,5.0859,6.9714,0.729538,1.468,0.116348,0.159481,-0.04313362389802933,0.283369,1.9121,0.296528,0.682586,0.41201,,6.65378,-0.0250736,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Quinn Gudaitis","sa3020572",805962
"Jean Munoz","SEA",0.0403,0.0577,0,5.91831,1,0,0,0,,1,4.782,1.0674,0.7006,0.65759,0.154444,0.7694,0.029,0.0533,0.6489,5.8401,6.9246,0.843384,1.39,0.135696,0.160895,-0.025198668241500854,0.269593,1.8368,0.28928,0.701108,0.412602,,6.31321,-0.025082,-0.0554623,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jean Munoz","sa3016594",692663
"Abel Brito",,0.0383,0.0597,0,6.49098,1,0,0,0,,1,4.871,1.1327,0.7649,0.72122,0.160778,0.8041,0.0296,0.0604,0.5797,5.2173,7.2369,0.72093,1.447,0.11901,0.165079,-0.046068571507930756,0.282716,1.9368,0.297586,0.684637,0.414003,,6.65935,-0.0251343,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Abel Brito","sa3015458",692823
"Wilson Lopez","NYM",0.0402,0.0577,0,6.18264,1,0,0,0,,1,4.88,1.0949,0.7327,0.68696,0.144222,0.863,0.0296,0.0574,0.5972,5.3748,7.767,0.692005,1.298,0.122377,0.176844,-0.05446721613407135,0.276518,1.9579,0.295409,0.697726,0.446793,,6.57683,-0.0251536,-0.0496582,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Wilson Lopez","sa3019297",805083
"Nixon Encarnacion","LAA",0.0333,0.0728,0.0098,6.70545,0.7254,0.0584,0,0,,1,4.887,1.1187,0.7878,0.74505,0.175667,0.8514,0.0213,0.0489,0.6407,5.7663,7.6626,0.752525,1.581,0.131103,0.174217,-0.04311439394950867,0.280608,1.9701,0.297456,0.685723,0.396212,,6.8383,-0.0253441,-0.0465329,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Nixon Encarnacion","sa3018319",800168
"Tyler Hoffman",,0.0381,0.0598,0,6.55596,1,0,0,0,,1,4.859,1.1325,0.7705,0.72844,0.169778,0.7886,0.0295,0.0555,0.5968,5.3712,7.0974,0.756784,1.528,0.122824,0.162297,-0.039473146200180054,0.282074,1.9211,0.296375,0.683493,0.390015,,6.68095,-0.0253696,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Tyler Hoffman","sa3020449",700956
"Jimmy Reyes",,0.0382,0.0598,0,6.53373,1,0,0,0,,1,4.843,1.1497,0.7686,0.72597,0.170333,0.7569,0.0294,0.0547,0.5493,4.9437,6.8121,0.725723,1.533,0.113421,0.156287,-0.04286599159240723,0.285186,1.9066,0.295723,0.6822,0.399008,,6.68567,-0.025421,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jimmy Reyes","sa3022277",811601
"Javier Bartolozzi","LAD",0.0382,0.0598,0,6.52392,1,0,0,0,,1,4.866,1.1484,0.7689,0.72488,0.162111,0.8006,0.0295,0.0459,0.5478,4.9302,7.2054,0.684237,1.459,0.112577,0.164529,-0.05195231735706329,0.285707,1.949,0.298009,0.68529,0.418002,,6.68648,-0.0254298,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Javier Bartolozzi","sa3021568",812745
"Anthony Mena","NYY",0.0359,0.0742,0.0183,6.57423,0.5877,0.0877,0,0,,1,4.863,1.1663,0.7758,0.73047,0.161889,0.786,0.0172,0.045,0.5195,4.6755,7.074,0.660941,1.457,0.106827,0.161629,-0.054801568388938904,0.289261,1.9523,0.29977,0.68177,0.435019,,6.69369,-0.0254985,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Anthony Mena","sa3024947",827768
"T.J. Czyz",,0.0382,0.0597,0,6.52428,1,0,0,0,,1,4.864,1.1335,0.768,0.72492,0.165778,0.8069,0.0295,0.0458,0.5771,5.1939,7.2621,0.715206,1.492,0.118647,0.165892,-0.04724507033824921,0.282577,1.9404,0.296082,0.686292,0.402993,,6.69415,-0.0255133,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"T.J. Czyz","sa3020398",702856
"Will Gervase","LAD",0.041,0.0569,0,6.50304,1,0,0,0,,1,4.95,1.0971,0.7674,0.72256,0.159111,0.9484,0.03,0.0505,0.6308,5.6772,8.5356,0.66512,1.432,0.127434,0.191596,-0.06416162848472595,0.27767,2.0455,0.29672,0.701195,0.426086,,6.93868,-0.0255456,-0.0461284,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Will Gervase","sa3032155",822654
"Juan Morillo","ARI",1.5047,1.5332,0,4.28657,31,0,0,0.6584,,31,136.444,30.6159,16.0473,14.7648,3.10344,15.4312,0.7867,1.3677,26.9776,7.83221,4.48003,1.74825,0.901,0.197719,0.113095,0.08462373167276382,0.255889,1.48539,0.307182,0.71938,0.488342,,4.32179,-0.0256599,0.0513065,999,,,,,,,121.89999999999998,3.9322580645161285,126,4.064516129032258,7.31,6.08,5.32,4.74,4.26,3.83,3.42,2.99,2.48,5.48,5.17,4.95,4.78,4.62,4.46,4.3,4.13,3.89,"Juan Morillo","21924",666661
"Branden Noriega",,0.0389,0.0591,0,6.32988,1,0,0,0,,1,4.933,1.0635,0.7462,0.70332,0.150333,0.9389,0.0299,0.0559,0.6827,6.1443,8.4501,0.727127,1.353,0.138394,0.19033,-0.051935940980911255,0.270047,2.0024,0.29408,0.701031,0.392012,,6.70847,-0.0256692,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Branden Noriega","sa3020867",804447
"Yanzel Correa","COL",0.0348,0.0631,0,7.49223,1,0,0,0,,1,4.975,1.259,0.877,0.83247,0.185778,0.8029,0.0302,0.0617,0.5264,4.7376,7.2261,0.655623,1.672,0.105809,0.161387,-0.05557788163423538,0.306296,2.0619,0.315819,0.657616,0.42207,,7.09125,-0.0257391,-0.0344206,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yanzel Correa","sa3023302",814354
"Henry Martinez",,0.0358,0.0723,0.0139,6.62085,0.6562,0.0732,0,0,,1,4.859,1.148,0.7789,0.73565,0.170778,0.7871,0.0191,0.0464,0.5699,5.1291,7.0839,0.72405,1.537,0.117287,0.161988,-0.04470057040452957,0.285182,1.9351,0.297496,0.681717,0.403599,,6.71595,-0.0257506,-0.0470228,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Henry Martinez","sa3020963",703685
"RJ Petit","COL",2.4278,2.9615,0,4.94202,55,0,0,9.1912,,55,242.933,59.3057,32.2963,30.2012,8.12778,21.7296,1.4741,2.7597,46.6021,7.6258,3.55575,2.14464,1.33,0.191831,0.0894469,0.10238419473171234,0.271492,1.47337,0.312606,0.699706,0.434695,,4.69741,-0.0257807,0.104266,999,,,,,,,210.20000000000002,3.8218181818181822,226,4.109090909090909,7.59,6.59,5.94,5.44,5.01,4.62,4.23,3.82,3.31,6.15,5.82,5.6,5.41,5.24,5.08,4.92,4.73,4.48,"RJ Petit","sa3017848",696275
"Luifer Romero",,0.0376,0.0678,0.0125,6.39225,0.7419,0.0549,0,0,,1,4.914,1.1352,0.756,0.71025,0.147333,0.859,0.0221,0.0599,0.5314,4.7826,7.731,0.618626,1.326,0.10814,0.174807,-0.06666667014360428,0.284148,1.9942,0.297876,0.692531,0.435998,,6.74437,-0.0260501,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luifer Romero","sa3018349",801463
"Adam Conrad","SDP",0.0387,0.0592,0,6.39576,1,0,0,0,,1,4.854,1.0997,0.7529,0.71064,0.168,0.8251,0.0295,0.0504,0.6303,5.6727,7.4259,0.763907,1.512,0.129852,0.169984,-0.04013185203075409,0.276411,1.9248,0.292969,0.693596,0.394594,,6.68504,-0.0260573,-0.0496442,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Adam Conrad","sa3067215",828597
"Michael Petersen","MIA",1.2767,1.4671,0,4.43561,28,0,0,0.6382,,28,121.16,27.2438,14.7263,13.7997,4.10044,10.7037,0.8131,1.1799,25.567,8.21796,3.44047,2.38861,1.318,0.211018,0.0883435,0.12267496436834335,0.249311,1.35527,0.290713,0.721001,0.357681,,4.48594,-0.0260729,-0.00305325,999,,,,,,,107.80000000000005,3.850000000000002,108,3.857142857142857,7.66,6.27,5.42,4.79,4.26,3.8,3.35,2.9,2.37,5.55,5.24,5.03,4.85,4.69,4.54,4.38,4.2,3.97,"Michael Petersen","20827",656848
