Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Mitch Keller","PIT",9.35194,11.4615,14.0354,4.7601,29.496,29.496,0,0,,174.551,752.915,178.749,98.64,92.32,23.8384,55.3146,0.455057,8.37524,146.874,7.57295,2.85207,2.65525,1.22913,0.195074,0.0734673,0.12160657346248627,0.259347,1.34094,0.298759,0.67479,,,4.3223,2.29137,1.00941,601.0499877929688,,,,,,,639.4,3.6537142857142855,668,3.817142857142857,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"José Soriano","LAA",10.326,10.2651,12.2865,3.78994,29.518,29.518,0,0,,168.272,720.119,158.134,75.92,70.86,14.0562,70.9376,0.599914,8.092,136.556,7.30367,3.79409,1.92501,0.751795,0.18963,0.0985082,0.09112157672643661,0.246665,1.36132,0.29375,0.731408,,,4.00699,2.29104,2.90386,431.67999267578125,,,,,,,697.2,4.15,695,4.136904761904762,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Luis Castillo","SEA",10.3006,10.2003,14.0742,4.49992,28.717,28.717,0,0,,173.363,733.844,165.395,92.76,86.68,27.4223,51.8389,0.654377,7.70642,152.941,7.93983,2.69117,2.95032,1.4236,0.208411,0.0706402,0.13777104020118713,0.245284,1.25306,0.279334,0.695997,,,4.45746,2.26872,1.47366,170.91000366210938,,,,,,,645.0999999999999,3.7289017341040456,640,3.699421965317919,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Reynaldo López","ATL",7.138,8.13078,4.2516,4.3175,29.941,21.791,0,0.6465,,127.011,541.259,117.124,64.84,60.93,14.8702,47.6447,1.01703,3.75588,129.461,9.17359,3.37611,2.71721,1.0537,0.239185,0.0880258,0.15115879476070404,0.239098,1.29728,0.295935,0.694189,,,3.83266,2.26169,1.32337,342.9100036621094,,,,,,,557.1000000000001,4.386614173228348,546,4.299212598425197,,,,,,,,,,,,,,,,,,,"Reynaldo Lopez","16400",625643
"Carlos Rodón","NYY",9.50572,7.6814,11.1818,4.07988,24.219,24.219,0,0,,143.563,602.086,122.474,69.53,65.08,20.0456,52.1904,0.382997,6.29396,149.813,9.39179,3.27183,2.8705,1.25666,0.248822,0.0866826,0.1621398776769638,0.225301,1.21664,0.274061,0.717149,,,4.08539,2.24747,1.97798,194.77000427246094,,,,,,,628.4000000000001,4.36388888888889,586,4.069444444444445,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Ryne Nelson","ARI",9.45102,9.95983,12.1157,4.3799,27.892,27.892,0,0.6584,,159.723,673.438,153.601,82.7,77.73,23.4823,44.6064,0.657637,4.35963,133.475,7.52098,2.51346,2.99228,1.32317,0.198199,0.0662368,0.13196247071027756,0.24597,1.24095,0.278321,0.698639,,,4.29476,2.24211,1.66364,257.95001220703125,,,,,,,623.6999999999999,3.8981249999999994,624,3.9,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Chris Bassitt","BAL",10.101,11.1061,10.4399,4.327,27.055,26.456,0,0.6611,,147.906,636.215,142.427,76.27,71.11,17.5551,51.2092,0.604831,12.4728,136.85,8.32722,3.11605,2.67236,1.06822,0.215099,0.0804903,0.13460906594991684,0.248767,1.30919,0.298645,0.694232,,,4.11929,2.19874,1.60584,657,,,,,,,593.6000000000001,4.010810810810812,595,4.02027027027027,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Zebby Matthews","MIN",6.32093,8.66574,2.79837,4.12864,33.461,20.67,0,0.6402,,121.878,510.093,117.699,59.96,55.91,17.7092,30.165,1.26798,2.74733,120.038,8.86412,2.22751,3.97938,1.30772,0.235325,0.0591362,0.17618929222226143,0.246654,1.21321,0.294577,0.714252,,,3.86439,2.17905,1.47854,293.7300109863281,,,,,,,519.6000000000001,4.259016393442624,521,4.270491803278689,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Brandon Pfaadt","ARI",9.51304,10.8022,13.2862,4.67984,29.002,29.002,0,0,,168.929,720.874,176.093,93.67,87.84,25.0187,42.2081,0.785213,7.3528,137.054,7.30181,2.24872,3.2471,1.33292,0.190122,0.0585513,0.13157086819410324,0.262311,1.29226,0.296665,0.680022,,,4.31799,2.17472,1.12966,676.27001953125,,,,,,,612.5000000000001,3.6242603550295867,647,3.828402366863905,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Tyler Glasnow","LAD",9.36587,6.44708,9.87153,4.20018,22.736,22.736,0,0,,130.73,553.401,114.818,65.01,61.01,16.7174,52.7656,0.334914,3.06348,141.366,9.73225,3.6326,2.67914,1.1509,0.25545,0.0953477,0.16010210663080215,0.230757,1.28191,0.288967,0.711432,,,3.91599,2.16927,1.66307,118.5,,,,,,,575.3000000000001,4.391603053435115,548,4.183206106870229,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Andrew Abbott","CIN",8.89517,10.5582,12.9711,4.64993,27.582,27.582,0,0,,162.738,691.924,161.615,89.78,84.08,27.2122,47.5424,0.53013,3.19446,145.217,8.03103,2.62926,3.05448,1.50493,0.209874,0.0687104,0.14116398245096207,0.252056,1.28524,0.286722,0.697868,,,4.45956,2.16597,1.15427,214.4499969482422,,,,,,,589.9000000000001,3.619018404907976,601,3.687116564417178,,,,,,,,,,,,,,,,,,,"Andrew Abbott","29911",671096
"Cam Schlittler","NYY",8.84665,7.51224,9.57492,4.04994,23.836,23.836,0,0,,133.002,561.792,116.925,63.85,59.85,16.912,49.5499,0.362889,5.76718,133.399,9.02688,3.35295,2.69222,1.1444,0.237453,0.0881996,0.14925336837768555,0.230859,1.25167,0.280805,0.71867,,,4.02992,2.14751,1.89459,123.68000030517578,,,,,,,568.9000000000001,4.277443609022557,542,4.075187969924812,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Matthew Liberatore","STL",7.64279,10.5083,10.3738,4.52002,26.633,26.633,0,0,,144.995,616.525,146.716,77.58,72.82,19.0324,39.6551,0.405641,5.28651,115.473,7.16754,2.46143,2.91194,1.18136,0.187297,0.0643203,0.12297627329826355,0.256684,1.28536,0.29213,0.681112,,,4.17862,2.14052,1.22914,999,,,,,,,552.0999999999999,3.807586206896551,573,3.9517241379310346,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Chad Patrick","MIL",7.86199,8.17779,8.82613,4.16966,23.753,23.753,0,0,,127.953,537.782,116.063,63.42,59.28,19.0983,39.2657,0.426672,5.20281,119.764,8.424,2.76188,3.05009,1.34335,0.2227,0.0730141,0.1496855989098549,0.235273,1.21395,0.273564,0.714737,,,4.24614,2.09969,1.67763,354.82000732421875,,,,,,,519.9,4.06171875,501,3.9140625,,,,,,,,,,,,,,,,,,,"Chad Patrick","30113",694477
"Landen Roupp","SFG",7.15314,8.69494,4.8751,4.07371,27.254,22.214,0,0.6723,,119.655,512.888,112.521,58.18,54.16,11.7957,48.3022,0.923878,3.62922,112.634,8.47194,3.63311,2.33187,0.887229,0.219609,0.0941771,0.12543149292469025,0.244103,1.34406,0.299309,0.711273,,,3.83607,2.08094,1.63028,695.6400146484375,,,,,,,520.5999999999999,4.338333333333333,518,4.316666666666666,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Shane McClanahan","TBR",7.09589,7.13995,9.01551,4.02962,20.188,20.188,0,0,,118.016,493.027,110.223,56.82,52.84,16.5741,33.9644,0.441101,2.75216,121.444,9.26143,2.59016,3.57563,1.26396,0.246324,0.0688897,0.17743411660194397,0.241554,1.22177,0.294225,0.722143,,,3.8361,2.07874,1.65835,216.5500030517578,,,,,,,509.1,4.3144067796610175,500,4.237288135593221,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Grayson Rodriguez","LAA",6.76172,7.28626,8.45726,4.02964,20.199,20.199,0,0,,114.777,482.292,104.843,54.99,51.39,15.3478,36.1679,0.34253,4.39028,118.333,9.27884,2.83603,3.27177,1.20346,0.245356,0.0749916,0.1703638881444931,0.237344,1.22856,0.290518,0.719695,,,3.8716,2.05748,1.67356,263.3599853515625,,,,,,,509.5,4.430434782608696,496,4.3130434782608695,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Joe Musgrove","SDP",8.39764,8.13214,10.3558,4.17973,23.622,23.622,0,0,,136.473,572.727,126.868,67.75,63.38,19.8199,36.7024,0.536387,8.31211,125.985,8.30832,2.42042,3.4326,1.30707,0.219973,0.0640836,0.1558895856142044,0.240411,1.19856,0.280298,0.705483,,,4.16635,2.03139,1.67327,217.72999572753906,,,,,,,547.2,4.023529411764706,537,3.948529411764706,,,,,,,,,,,,,,,,,,,"Joe Musgrove","12970",605397
"Sandy Alcantara","MIA",8.99403,11.2122,14.5121,4.58012,28.011,28.011,0,0,,173.393,739.982,172.766,94.66,88.24,22.8692,53.8981,0.505052,7.97352,132.616,6.88348,2.79759,2.4605,1.18703,0.179216,0.0728371,0.10637866705656052,0.254776,1.30723,0.286816,0.678171,,,4.39056,2.03075,1.27722,154.0500030517578,,,,,,,627.5000000000002,3.6271676300578046,646,3.7341040462427744,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Reid Detmers","LAA",6.20106,9.7711,3.24523,4.34659,34.498,22.573,0,0.6278,,136.721,583.211,124.761,70.72,66.03,20.1925,49.4211,1.90507,6.85428,152.353,10.029,3.25327,3.08274,1.32922,0.261231,0.0847397,0.17649102210998535,0.236768,1.274,0.295067,0.70907,,,4.06128,2.03039,1.31134,360.5899963378906,,,,,,,582.8000000000002,4.254014598540147,565,4.124087591240876,,,,,,,,,,,,,,,,,,,"Reid Detmers","27468",672282
"Michael McGreevy","STL",8.06342,10.2911,8.36705,4.30015,28.462,24.157,0,0.6767,,143.116,605.364,149.571,73.01,68.38,17.2096,35.3722,0.840757,3.04556,97.9953,6.16254,2.22442,2.7704,1.08224,0.161878,0.0584313,0.10344695672392845,0.263819,1.29226,0.293002,0.695886,,,4.13424,2.02985,1.56021,999,,,,,,,545.1,3.811888111888112,580,4.055944055944056,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Cade Cavalli","WSN",7.08158,9.81712,10.0835,4.30977,24.417,24.417,0,0,,136.991,587.246,135.157,70.2,65.6,14.8361,46.2651,0.459373,7.56167,108.312,7.11583,3.03952,2.34111,0.974697,0.18444,0.0787833,0.1056567132472992,0.253379,1.32434,0.293272,0.692319,,,4.1405,1.99357,1.5326,404.32000732421875,,,,,,,532.3000000000002,3.885401459854016,544,3.9708029197080292,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Braxton Garrett","MIA",6.06795,8.44206,4.42976,4.11956,26.562,20.142,0,0.6382,,115.243,483.869,114.354,56.8,52.75,14.4165,27.7673,1.03231,5.16308,103.874,8.11211,2.16851,3.74087,1.12587,0.214673,0.0573859,0.15728749334812164,0.253591,1.23323,0.30043,0.699709,,,3.81594,1.98901,1.39095,642,,,,,,,495.4,4.3078260869565215,506,4.4,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Noah Cameron","KCR",8.3919,9.01415,11.0299,4.42974,24.935,24.935,0,0,,143.785,611.346,141.617,75.85,70.77,21.0677,43.4502,0.476806,4.04066,123.808,7.74957,2.7197,2.84942,1.3187,0.202517,0.0710729,0.13144398480653763,0.251158,1.28711,0.287721,0.702034,,,4.30867,1.97946,1.36678,271.7699890136719,,,,,,,545.1000000000001,3.7854166666666678,554,3.8472222222222223,,,,,,,,,,,,,,,,,,,"Noah Cameron","30184",702070
"Shane Smith","CHW",8.52345,10.7237,11.6069,4.39982,27.855,27.855,0,0,,156.545,668.503,147.105,81.89,76.53,21.4332,54.946,0.491435,9.05507,143.952,8.27602,3.15893,2.61988,1.23223,0.215335,0.0821927,0.13314242660999298,0.243349,1.29069,0.286193,0.69843,,,4.30241,1.97889,1.57641,258.54998779296875,,,,,,,617.3,3.9318471337579615,608,3.872611464968153,,,,,,,,,,,,,,,,,,,"Shane Smith","31687",681343
"Foster Griffin","WSN",6.11365,9.74128,5.22573,4.26291,29.369,21.933,0,0.656,,130.052,555.648,123.143,66.06,61.6,16.1551,45.9538,1.20469,6.20758,122.993,8.51152,3.18014,2.67646,1.11798,0.221351,0.082703,0.1386481523513794,0.24458,1.30022,0.29365,0.703421,,,4.0618,1.95991,1.4195,732.77001953125,,,,,,,539.4000000000001,4.14923076923077,536,4.123076923076923,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Aaron Nola","PHI",9.83234,9.44836,13.063,4.48978,27.117,27.117,0,0,,162.409,683.126,153.044,86.69,81.02,28.043,46.9356,0.424707,6.09013,149.978,8.31115,2.60097,3.19541,1.55402,0.219547,0.0687071,0.15084005892276764,0.242889,1.23133,0.276503,0.704891,,,4.5124,1.94657,1.3886,210.82000732421875,,,,,,,597.5999999999999,3.688888888888888,587,3.623456790123457,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Ryan Pepiot","TBR",9.36971,10.9242,12.2393,4.37976,29.398,29.398,0,0,,165.235,700.129,145.67,86.09,80.41,26.7843,63.0526,0.454142,6.21018,158.24,8.61902,3.43434,2.50966,1.45888,0.226016,0.0900586,0.1359575241804123,0.230904,1.26319,0.266654,0.716209,,,4.58461,1.94162,1.67471,133.77000427246094,,,,,,,618.3,3.747272727272727,583,3.533333333333333,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Parker Messick","CLE",7.33297,8.61038,7.69433,4.07608,21.661,21.42,0,0,,115.059,485.719,108.816,55.78,52.11,14.7425,34.4005,0.363457,5.42384,107.02,8.37122,2.69083,3.11101,1.15317,0.220334,0.070824,0.1495102420449257,0.244041,1.24473,0.290234,0.71332,,,3.97891,1.93368,1.55854,300,,,,,,,480.1,4.1747826086956525,477,4.147826086956521,,,,,,,,,,,,,,,,,,,"Parker Messick","31986",800048
"Jack Leiter","TEX",9.08569,10.2732,11.4688,4.41998,28.23,28.23,0,0,,156.849,669.062,139.491,82.04,77.03,22.8554,62.571,0.460629,7.10133,149.368,8.57075,3.59032,2.38718,1.31144,0.22325,0.0935204,0.1297295168042183,0.232722,1.28826,0.273045,0.705744,,,4.45743,1.92104,1.57641,243.36000061035156,,,,,,,605.5,3.856687898089172,574,3.656050955414013,,,,,,,,,,,,,,,,,,,"Jack Leiter","30146",683004
"Dustin May","STL",7.17012,10.0424,6.46721,4.42591,29.102,23.064,0,0.6767,,135.145,582.093,128.01,70.87,66.46,14.0151,50.6637,1.18801,10.0987,116.849,7.78158,3.37395,2.30637,0.933338,0.200739,0.0870371,0.11370237171649933,0.245544,1.32209,0.291945,0.677786,,,4.10288,1.90733,1.23876,656.4099731445312,,,,,,,549,4.066666666666666,548,4.059259259259259,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Robbie Ray","SFG",9.56993,10.5954,13.2588,4.49003,28.614,28.614,0,0,,168.293,714.581,149.513,90.41,83.96,29.4994,64.7931,0.479733,4.69771,173.895,9.2996,3.46501,2.68386,1.57757,0.243353,0.0906728,0.15268006920814514,0.23177,1.27341,0.271711,0.716133,,,4.58602,1.90699,1.46175,159.41000366210938,,,,,,,634.5,3.7767857142857144,601,3.5773809523809526,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Ryan Weathers","NYY",7.48242,7.79139,2.85208,4.05479,33.397,21.398,0,0.6919,,126.384,531.781,115.786,60.96,56.94,16.979,39.7555,1.57884,5.80818,122.678,8.73606,2.83105,3.0858,1.2091,0.230692,0.0747593,0.15593271702528,0.238136,1.2307,0.285107,0.717772,,,4.02183,1.89178,1.62679,251.86000061035156,,,,,,,533.7,4.235714285714286,521,4.134920634920635,,,,,,,,,,,,,,,,,,,"Ryan Weathers","23796",677960
"Clay Holmes","NYM",10.3847,9.48295,9.11457,4.02256,27.542,26.593,0,0,,143.058,611.28,136.73,68.57,63.94,14.1841,52.7808,0.474212,8.17323,112.342,7.06762,3.32052,2.12847,0.892346,0.183782,0.0863447,0.09743719547986984,0.248452,1.32471,0.289159,0.712871,,,4.13174,1.88312,2.00678,426.45001220703125,,,,,,,570.8,3.9916083916083913,574,4.013986013986014,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Tatsuya Imai","HOU",8.86629,9.26195,11.5673,4.3503,25.867,25.867,0,0,,150.176,644.048,132.688,77.47,72.59,20.9321,63.349,0.443976,8.99083,152.442,9.1358,3.79648,2.40639,1.25445,0.236694,0.0983606,0.13833297044038773,0.232091,1.30538,0.280558,0.711123,,,4.36204,1.86839,1.64177,999,,,,,,,593.9000000000001,3.959333333333334,565,3.7666666666666666,,,,,,,,,,,,,,,,,,,"Tatsuya Imai","sa3062955",837227
"Shota Imanaga","CHC",9.67382,8.37257,12.0059,4.13009,25.275,25.275,0,0,,151.624,620.001,134.042,74.69,69.58,28.8755,32.0867,0.380365,5.0172,132.519,7.86595,1.90458,4.13002,1.71398,0.213739,0.0517526,0.1619865968823433,0.229959,1.09566,0.249504,0.727419,,,4.59702,1.8553,1.97292,173.77000427246094,,,,,,,574.6999999999999,3.7809210526315784,538,3.539473684210526,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Joey Cantillo","CLE",5.0587,8.66887,1.12123,4.2337,39,19.235,0,0.6803,,125.486,539.033,114.261,63.32,59.03,15.8865,52.4128,1.80038,4.04098,133.098,9.54597,3.7591,2.53943,1.1394,0.246921,0.0972348,0.1496860533952713,0.236771,1.32822,0.294892,0.715584,,,4.00925,1.84651,1.26938,268.7699890136719,,,,,,,533.8000000000001,4.2704,519,4.152,,,,,,,,,,,,,,,,,,,"Joey Cantillo","23335",676282
"Shane Baz","BAL",9.79045,9.23082,11.736,4.37022,27.474,27.474,0,0,,156.205,661.392,137.409,80.88,75.85,25.31,57.4282,0.41625,8.12247,147.783,8.51475,3.30882,2.57335,1.45828,0.223442,0.0868293,0.13661304861307144,0.230614,1.24732,0.265167,0.714899,,,4.60831,1.82103,1.61452,200.77000427246094,,,,,,,591.7,3.7929487179487182,556,3.5641025641025643,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Jameson Taillon","CHC",9.4704,8.9622,11.999,4.34993,26.161,26.161,0,0,,153.644,640.105,145.222,79.44,74.26,25.3315,39.3908,0.396526,2.90336,118.005,6.91239,2.30739,2.99576,1.48384,0.184353,0.061538,0.12281505391001701,0.242922,1.20156,0.2638,0.705153,,,4.5682,1.82074,1.69098,420.7300109863281,,,,,,,565.1000000000001,3.6694805194805205,555,3.603896103896104,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Casey Mize","DET",8.43847,9.39628,10.2664,4.27978,26.129,26.129,0,0,,143.629,604.002,137.601,73.55,68.3,21.0389,39.7868,0.468871,5.26799,116.592,7.3058,2.4931,2.93041,1.31833,0.193032,0.0658721,0.12715984880924225,0.24618,1.23504,0.276662,0.701924,,,4.35695,1.80941,1.56796,280.6400146484375,,,,,,,547.5000000000002,3.802083333333335,546,3.7916666666666665,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Nick Lodolo","CIN",7.95752,10.1184,11.2247,4.72995,26.169,26.169,0,0,,147.769,631.672,142.012,83.25,77.66,26.5427,38.3633,0.485192,17.4543,158.641,9.66216,2.33655,4.13523,1.61661,0.251144,0.0607329,0.19041137769818306,0.24661,1.22065,0.295566,0.678175,,,4.4563,1.79984,0.922551,129.32000732421875,,,,,,,546.9000000000001,3.695270270270271,542,3.6621621621621623,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Will Warren","NYY",7.42645,7.58633,2.72035,4.03603,35.533,20.699,0,0.6919,,123.069,521,110.843,58.99,55.19,15.521,44.6874,1.31485,4.84627,121.244,8.86652,3.26797,2.71316,1.13505,0.232714,0.0857724,0.14694147557020187,0.235103,1.26377,0.284798,0.721523,,,4.01177,1.79473,1.61696,402.82000732421875,,,,,,,520.8000000000001,4.234146341463415,503,4.0894308943089435,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Max Meyer","MIA",7.04865,9.21457,6.11469,4.12167,26.55,22.231,0,0.6382,,124.595,525.405,118.596,61.27,57.06,16.3064,39.6016,0.864191,3.53006,112.801,8.14805,2.86059,2.84838,1.17788,0.214693,0.0753735,0.1393192782998085,0.24591,1.26969,0.289636,0.716027,,,4.06437,1.78901,1.6379,697.27001953125,,,,,,,516.8000000000001,4.1344,515,4.12,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Spencer Schwellenbach","ATL",5.57122,3.94412,5.38735,3.59651,12.385,12.233,0,0,,72.3951,295.646,65.8913,30.99,28.93,8.17633,15.2027,0.293564,2.54457,74.673,9.28319,1.88996,4.91183,1.01646,0.252576,0.0514219,0.20115401595830917,0.237106,1.12016,0.2959,0.719398,,,3.27586,1.76634,1.41518,158.4499969482422,,,,,,,358.80000000000007,4.983333333333334,352,4.888888888888889,,,,,,,,,,,,,,,,,,,"Spencer Schwellenbach","31846",680885
"Logan Henderson","MIL",5.95636,6.8313,2.33581,3.93803,31.882,17.403,0,0.6236,,108.991,445.797,89.7699,51.03,47.69,19.234,29.2298,1.25873,3.74427,118.27,9.7662,2.41367,4.0462,1.58826,0.2653,0.0655676,0.19973208010196686,0.217454,1.09183,0.256197,0.738223,,,4.16664,1.74957,1.53903,262.0899963378906,,,,,,,479.89999999999986,4.40275229357798,439,4.027522935779817,,,,,,,,,,,,,,,,,,,"Logan Henderson","31475",701656
"Eduardo Rodriguez","ARI",7.5156,9.17474,10.3517,4.8203,24.248,24.248,0,0,,136.336,593.25,140.717,78.06,73.02,19.0545,50.0998,0.621372,3.96772,118.916,7.85003,3.30725,2.37358,1.25785,0.200448,0.0844497,0.11599824577569962,0.260982,1.39961,0.303238,0.686953,,,4.39731,1.7311,0.680336,999,,,,,,,482.1,3.5448529411764707,509,3.7426470588235294,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Bryce Miller","SEA",8.89602,8.65594,10.9157,4.32019,25.237,25.237,0,0,,144.452,603.869,131.334,73.95,69.34,23.1109,43.8658,0.489989,3.74306,119.792,7.46358,2.73303,2.73088,1.43991,0.198374,0.0726412,0.12573306262493134,0.236101,1.21286,0.261815,0.708811,,,4.54518,1.72638,1.568,229.27000427246094,,,,,,,538.1000000000001,3.7368055555555566,517,3.5902777777777777,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Justin Steele","CHC",5.72483,4.57014,4.89315,3.61579,13.951,13.737,0,0,,74.6476,307.434,66.0422,32.3,29.99,8.10008,20.1929,0.207467,2.82574,71.3642,8.60413,2.43459,3.53412,0.976599,0.232129,0.0656821,0.16644655913114548,0.232203,1.15523,0.282712,0.720143,,,3.55884,1.72077,1.50383,400.3599853515625,,,,,,,358,4.773333333333333,344,4.586666666666667,,,,,,,,,,,,,,,,,,,"Justin Steele","17312",657006
"Michael Wacha","KCR",8.96947,10.5024,13.2888,4.8298,27.553,27.553,0,0,,163.833,705.143,168.543,93.86,87.92,25.36,50.5012,0.511811,5.12835,114.717,6.30185,2.77423,2.27157,1.39313,0.162686,0.0716184,0.09106754511594772,0.259491,1.337,0.281061,0.682053,,,4.76567,1.71396,0.82724,697,,,,,,,528.7000000000002,3.223780487804879,557,3.3963414634146343,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Gerrit Cole","NYY",7.33314,5.76541,8.70984,4.0498,18.297,18.297,0,0,,110.072,456.062,96.5501,52.82,49.53,17.0754,32.0035,0.343886,3.62352,107.624,8.79988,2.61676,3.36289,1.39616,0.235986,0.0701735,0.165812686085701,0.229643,1.1679,0.268736,0.723698,,,4.1673,1.71248,1.56011,277.3599853515625,,,,,,,460.7,4.1881818181818184,437,3.9727272727272727,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Grant Taylor","CHW",2.86527,2.66401,0,3.06391,69.272,2.121,7,15.0671,,81.5134,332.54,62.3639,29.69,27.75,6.83634,29.0121,1.69451,1.75732,100.974,11.1486,3.20327,3.4804,0.754809,0.303644,0.0872441,0.2163998782634735,0.20666,1.12099,0.286283,0.75406,,,2.88037,1.66049,1.4351,486.17999267578125,,,,,,,563.5,6.871951219512195,523,6.378048780487805,,,,,,,,,,,,,,,,,,,"Grant Taylor","33927",691799
"Michael Soroka","ARI",6.36521,9.03176,3.1636,4.42052,37.088,21.689,0,3.6308,,132.154,566.349,120.016,69.34,64.91,18.4192,49.8322,1.55187,9.13079,133.674,9.10354,3.39369,2.68249,1.25439,0.236028,0.0879884,0.1480395644903183,0.236538,1.28523,0.285953,0.697677,,,4.26253,1.65709,1.16031,696.3599853515625,,,,,,,550.4000000000002,4.169696969696972,533,4.037878787878788,,,,,,,,,,,,,,,,,,,"Michael Soroka","18383",647336
"Yusei Kikuchi","LAA",8.70097,11.5729,12.8959,4.7501,29.163,29.163,0,0,,166.866,718.781,167.261,94.74,88.07,28.2686,58.0817,0.721782,4.30331,154.141,8.31368,3.13266,2.65387,1.52468,0.214448,0.0808058,0.1336420476436615,0.254817,1.35044,0.293241,0.703047,,,4.61156,1.64659,0.911063,556.0499877929688,,,,,,,579.2,3.4682634730538924,593,3.5508982035928143,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Brayan Bello","BOS",9.3072,9.53421,11.916,4.35977,26.982,26.982,0,0,,155.733,672.163,154.989,81.45,75.44,18.0492,57.1849,0.402728,8.32922,116.897,6.75565,3.30478,2.0442,1.04309,0.173912,0.0850759,0.08883649855852127,0.255483,1.36242,0.290309,0.699413,,,4.40261,1.63792,1.61452,440.2699890136719,,,,,,,569.0000000000001,3.6474358974358982,585,3.75,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Hurston Waldrep","ATL",7.50186,7.79921,9.33878,4.6,22.279,22.279,0,0,,124.924,540.823,125.287,68.01,63.85,13.8259,48.3686,0.427733,4.59812,104.657,7.53989,3.48466,2.16374,0.996072,0.193514,0.0894353,0.10407914221286774,0.256812,1.39009,0.301758,0.68468,,,4.17035,1.59333,0.984957,243.4499969482422,,,,,,,478.79999999999995,3.8303999999999996,494,3.952,,,,,,,,,,,,,,,,,,,"Hurston Waldrep","33527",694462
